,Price,Time,Sold,Added,Percent Diff,Item,Class,Type,Day,Hour,Date
0,24398,31,0,0,0,coin,Start,ask,Wednesday,0,2023-05-10T00:19:19.340380Z
1,24400,54,1,0,0,coin,Closed,ask,Wednesday,0,2023-05-10T00:20:33.543467Z
2,24600,56,2,0,0,coin,Closed,ask,Wednesday,0,2023-05-10T00:20:40.095629Z
3,24599,120,2,1,0,coin,Opened,ask,Wednesday,0,2023-05-10T00:24:08.856847Z
4,24599,121,2,1,0,coin,Start,ask,Wednesday,0,2023-05-10T00:24:29.490738Z
5,24600,268,3,1,0,coin,Closed,ask,Wednesday,0,2023-05-10T00:32:45.530750Z
6,24679,298,4,1,0,coin,Closed,ask,Wednesday,0,2023-05-10T00:34:24.477889Z
7,24678,419,4,2,0,coin,Opened,ask,Wednesday,0,2023-05-10T00:41:08.987176Z
8,24670,454,4,3,0,coin,Opened,ask,Wednesday,0,2023-05-10T00:43:04.690777Z
9,24670,121,2,1,0,coin,Start,ask,Wednesday,0,2023-05-10T00:51:40.449058Z
10,24600,152,2,1,0,coin,Start,ask,Wednesday,0,2023-05-10T00:53:34.479491Z
11,24600,152,2,1,0,coin,Start,ask,Wednesday,0,2023-05-10T00:55:37.888972Z
12,24599,224,2,2,0,coin,Opened,ask,Wednesday,0,2023-05-10T00:59:25.597810Z
13,24600,276,3,2,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:02:10.633049Z
14,24599,365,3,3,0,coin,Opened,ask,Wednesday,1,2023-05-10T01:07:09.091934Z
15,24598,411,3,4,0,coin,Opened,ask,Wednesday,1,2023-05-10T01:09:46.991819Z
16,24599,459,4,4,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:12:29.068860Z
17,24600,468,5,4,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:13:02.700961Z
18,24500,473,5,5,0,coin,Opened,ask,Wednesday,1,2023-05-10T01:13:21.948757Z
19,24500,476,7,5,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:13:39.723468Z
20,24600,528,8,5,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:16:28.253638Z
21,24600,624,8,5,0,coin,Start,ask,Wednesday,1,2023-05-10T01:22:08.555498Z
22,24600,846,8,5,0,coin,Start,ask,Wednesday,1,2023-05-10T01:34:41.818259Z
23,24670,913,9,5,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:38:32.982771Z
24,24678,967,10,5,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:41:34.030011Z
25,24677,1151,10,5,0,coin,Start,ask,Wednesday,1,2023-05-10T01:54:46.001383Z
26,24677,1161,10,5,0,coin,Start,ask,Wednesday,1,2023-05-10T01:56:30.436962Z
27,24676,1195,10,6,0,coin,Opened,ask,Wednesday,1,2023-05-10T01:58:37.886414Z
28,24677,1209,11,6,0,coin,Closed,ask,Wednesday,1,2023-05-10T01:59:28.120074Z
29,24676,1218,11,7,0,coin,Opened,ask,Wednesday,2,2023-05-10T02:00:02.334600Z
30,24677,1264,12,7,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:02:45.603550Z
31,24678,1269,13,7,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:03:02.847358Z
32,24677,1291,13,8,0,coin,Opened,ask,Wednesday,2,2023-05-10T02:04:23.287606Z
33,24678,1305,14,8,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:05:19.408958Z
34,24677,1400,14,9,0,coin,Opened,ask,Wednesday,2,2023-05-10T02:10:49.426937Z
35,24678,1556,15,9,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:19:20.312232Z
36,24679,1559,16,9,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:19:30.488669Z
37,24689,1560,17,9,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:19:33.950688Z
38,24690,1562,18,9,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:19:41.666159Z
39,24697,1563,19,9,0,coin,Closed,ask,Wednesday,2,2023-05-10T02:19:45.018770Z
40,25490,1689,19,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:22:27.501443Z
41,25500,1710,20,9,0,coin,Closed,ask,Wednesday,11,2023-05-10T11:23:56.497734Z
42,25500,1821,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:32:19.464112Z
43,25798,1827,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:34:42.196998Z
44,25799,1832,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:36:57.834892Z
45,25799,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:37:59.968771Z
46,25800,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:40:52.485273Z
47,25800,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:41:19.880621Z
48,25800,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:43:30.176714Z
49,25800,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:44:04.789277Z
50,25800,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:44:21.531885Z
51,25800,1834,20,9,0,coin,Start,ask,Wednesday,11,2023-05-10T11:44:52.250036Z
52,25837,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:02:46.553045Z
53,25835,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:04:17.611894Z
54,25750,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:18:26.378506Z
55,25750,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:21:52.812020Z
56,25750,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:23:40.057260Z
57,25797,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:26:01.011926Z
58,25797,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:27:21.513912Z
59,25797,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:28:13.560940Z
60,25797,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:28:44.795301Z
61,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:34:47.807291Z
62,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:35:47.353323Z
63,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:36:58.358482Z
64,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:38:57.094308Z
65,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:40:55.461315Z
66,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:42:44.245464Z
67,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:43:37.244885Z
68,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:45:44.700728Z
69,25799,1834,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:47:01.438865Z
70,25799,1835,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:52:20.355293Z
71,25799,1835,20,9,0,coin,Start,ask,Wednesday,12,2023-05-10T12:55:22.105225Z
72,25799,1837,20,9,0,coin,Start,ask,Wednesday,13,2023-05-10T13:05:30.472300Z
73,25700,1839,20,9,0,coin,Start,ask,Wednesday,13,2023-05-10T13:10:36.980146Z
74,25700,1839,20,9,0,coin,Start,ask,Wednesday,13,2023-05-10T13:11:59.359747Z
75,25699,1839,20,9,0,coin,Start,ask,Wednesday,13,2023-05-10T13:14:45.688438Z
76,25699,1840,20,9,0,coin,Start,ask,Wednesday,13,2023-05-10T13:15:58.694661Z
77,25698,1841,20,10,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:16:09.195028Z
78,25700,1858,21,10,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:18:04.892297Z
79,25699,1860,21,11,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:18:17.331115Z
80,25700,1868,22,11,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:18:56.912715Z
81,25698,1870,22,12,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:19:09.904980Z
82,25697,1897,22,13,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:21:29.680732Z
83,25698,1904,22,13,0,coin,Start,ask,Wednesday,13,2023-05-10T13:22:41.108923Z
84,25697,1940,22,14,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:25:43.734749Z
85,25500,2009,22,15,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:31:34.555661Z
86,25499,2011,22,16,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:31:49.368707Z
87,25498,2013,23,16,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:31:59.070484Z
88,25497,2015,23,17,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:32:12.324383Z
89,25300,2023,23,17,0,coin,Start,ask,Wednesday,13,2023-05-10T13:41:21.459520Z
90,25299,2029,23,18,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:42:02.812215Z
91,25299,2023,23,17,0,coin,Start,ask,Wednesday,13,2023-05-10T13:47:05.609770Z
92,25300,2026,24,17,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:47:25.623471Z
93,25498,2028,25,17,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:47:40.050799Z
94,25500,2029,26,17,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:47:47.052356Z
95,25697,2030,27,17,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:47:53.950852Z
96,25699,2031,28,17,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:48:07.322813Z
97,25700,2032,29,17,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:48:14.917514Z
98,25699,2059,29,18,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:51:54.591762Z
99,25696,2062,29,19,0,coin,Opened,ask,Wednesday,13,2023-05-10T13:52:23.348572Z
100,25699,2103,30,19,0,coin,Closed,ask,Wednesday,13,2023-05-10T13:57:57.330114Z
101,25698,2226,30,20,0,coin,Opened,ask,Wednesday,14,2023-05-10T14:07:02.656163Z
102,25698,2256,32,20,0,coin,Closed,ask,Wednesday,14,2023-05-10T14:08:53.663118Z
103,25698,2023,23,17,0,coin,Start,ask,Wednesday,14,2023-05-10T14:09:57.839997Z
104,25694,2025,23,17,0,coin,Start,ask,Wednesday,14,2023-05-10T14:16:04.012039Z
105,25648,2027,23,17,0,coin,Start,ask,Wednesday,14,2023-05-10T14:39:57.195727Z
106,25649,2035,24,17,0,coin,Closed,ask,Wednesday,14,2023-05-10T14:41:30.722250Z
107,25689,2053,24,17,0,coin,Start,ask,Wednesday,14,2023-05-10T14:51:39.287092Z
108,25690,2053,24,17,0,coin,Start,ask,Wednesday,14,2023-05-10T14:55:12.218398Z
109,25689,2055,24,18,0,coin,Opened,ask,Wednesday,14,2023-05-10T14:55:41.304297Z
110,25645,2066,24,18,0,coin,Start,ask,Wednesday,14,2023-05-10T14:58:14.109100Z
111,25647,2091,25,18,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:00:21.551115Z
112,25689,2101,26,18,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:01:23.794814Z
113,25640,2101,26,18,0,coin,Start,ask,Wednesday,15,2023-05-10T15:01:59.570195Z
114,25690,2103,26,18,0,coin,Start,ask,Wednesday,15,2023-05-10T15:03:28.384229Z
115,25797,2104,26,18,0,coin,Start,ask,Wednesday,15,2023-05-10T15:04:38.477313Z
116,25796,2105,26,19,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:04:48.394312Z
117,25797,2106,27,19,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:04:59.292134Z
118,25796,2108,27,20,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:05:14.411893Z
119,25797,2111,28,20,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:05:33.288720Z
120,25796,2113,28,21,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:05:48.880819Z
121,25797,2119,29,21,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:06:22.146817Z
122,25796,2121,29,22,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:06:45.047109Z
123,24202,2123,29,23,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:06:56.005125Z
124,25796,2124,30,23,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:07:08.212145Z
125,25780,2174,30,24,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:12:29.414825Z
126,25770,2201,30,25,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:15:24.146801Z
127,25700,2209,30,26,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:16:16.675918Z
128,25699,2211,30,27,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:16:40.746709Z
129,25700,2230,31,27,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:18:43.087908Z
130,25699,2232,31,28,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:19:01.774630Z
131,24333,2242,31,29,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:20:05.142897Z
132,25699,2243,32,29,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:20:17.068062Z
133,25700,2104,26,18,0,coin,Start,ask,Wednesday,15,2023-05-10T15:21:20.408756Z
134,25699,2105,26,19,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:21:33.202954Z
135,25780,2120,27,19,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:23:15.114159Z
136,25779,2122,27,20,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:23:33.983458Z
137,25779,2104,26,18,0,coin,Start,ask,Wednesday,15,2023-05-10T15:26:20.090296Z
138,25778,2105,27,18,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:26:31.290226Z
139,25777,2129,27,19,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:28:55.858731Z
140,25776,2144,27,20,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:30:13.528274Z
141,25777,2153,28,20,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:30:57.797530Z
142,25778,2156,29,20,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:31:11.764443Z
143,25780,2166,30,20,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:32:00.932595Z
144,25797,2167,31,20,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:32:06.723220Z
145,25796,2168,31,21,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:32:15.802564Z
146,25797,2172,32,21,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:32:36.793722Z
147,25797,2173,33,21,0,coin,Start,ask,Wednesday,15,2023-05-10T15:33:46.692139Z
148,25796,2174,33,22,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:34:00.796274Z
149,25797,2202,34,22,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:36:44.508009Z
150,25796,2204,34,23,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:37:00.533148Z
151,25797,2217,35,23,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:38:21.267471Z
152,25796,2219,35,24,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:38:37.011876Z
153,25797,2222,36,24,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:38:56.044428Z
154,25835,2223,37,24,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:39:01.490634Z
155,25834,2224,38,24,0,coin,Closed,ask,Wednesday,15,2023-05-10T15:39:11.461590Z
156,25840,2173,33,21,0,coin,Start,ask,Wednesday,15,2023-05-10T15:42:17.412661Z
157,25839,2174,33,22,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:42:31.643581Z
158,25800,2217,33,22,0,coin,Start,ask,Wednesday,15,2023-05-10T15:48:10.272811Z
159,25800,2217,33,22,0,coin,Start,ask,Wednesday,15,2023-05-10T15:48:37.498820Z
160,25700,2294,33,23,0,coin,Opened,ask,Wednesday,15,2023-05-10T15:56:27.150770Z
161,25800,2399,34,23,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:06:25.626565Z
162,24701,2436,34,24,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:09:40.885759Z
163,25800,2441,35,24,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:10:31.433422Z
164,25800,2495,37,24,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:15:33.009842Z
165,25800,2217,33,22,0,coin,Start,ask,Wednesday,16,2023-05-10T16:18:19.632588Z
166,25800,2217,33,22,0,coin,Start,ask,Wednesday,16,2023-05-10T16:19:15.814192Z
167,25840,2239,34,22,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:21:28.218535Z
168,25840,2295,36,22,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:25:46.731028Z
169,25998,2298,37,22,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:25:58.857388Z
170,25997,2299,37,23,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:26:08.031633Z
171,25820,2302,38,23,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:26:25.035338Z
172,25819,2390,38,24,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:32:47.575070Z
173,25820,2409,39,24,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:34:10.113250Z
174,25818,2420,39,25,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:34:58.057517Z
175,25998,2422,40,25,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:35:08.448589Z
176,25997,2423,40,26,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:35:17.464081Z
177,25996,2426,40,27,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:35:32.237842Z
178,25997,2487,41,27,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:40:57.038081Z
179,25998,2488,42,27,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:41:02.345139Z
180,25997,2490,42,28,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:41:17.248978Z
181,25997,2217,33,22,0,coin,Start,ask,Wednesday,16,2023-05-10T16:43:19.625858Z
182,25996,2219,33,23,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:43:40.595420Z
183,24834,2238,33,24,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:45:34.365026Z
184,25996,2239,34,24,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:46:06.060134Z
185,25996,2239,34,24,0,coin,Start,ask,Wednesday,16,2023-05-10T16:46:49.144169Z
186,25995,2287,34,25,0,coin,Opened,ask,Wednesday,16,2023-05-10T16:51:43.441631Z
187,25996,2294,35,25,0,coin,Closed,ask,Wednesday,16,2023-05-10T16:52:26.689717Z
188,26375,2239,34,24,0,coin,Start,ask,Wednesday,16,2023-05-10T16:59:58.514341Z
189,26300,2268,34,25,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:02:14.526128Z
190,26298,2284,34,25,0,coin,Start,ask,Wednesday,17,2023-05-10T17:22:46.585012Z
191,26297,2285,34,26,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:22:56.681786Z
192,2696,2291,34,27,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:23:37.654285Z
193,26298,2292,35,27,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:23:50.052876Z
194,26296,2292,35,27,0,coin,Start,ask,Wednesday,17,2023-05-10T17:24:54.241030Z
195,26295,2294,36,27,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:25:14.637516Z
196,26301,2303,37,27,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:26:08.397976Z
197,26300,2305,37,28,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:26:24.064866Z
198,26301,2347,38,28,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:31:15.544499Z
199,26375,2348,39,28,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:31:21.825879Z
200,26374,2349,39,29,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:31:32.699976Z
201,26380,2351,40,29,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:31:48.011278Z
202,26445,2352,41,29,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:31:54.406212Z
203,26444,2353,41,30,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:32:04.859562Z
204,26445,2356,42,30,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:32:23.464535Z
205,26444,2358,42,31,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:32:41.703135Z
206,26441,2363,42,32,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:33:16.232468Z
207,26444,2364,43,32,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:33:22.426218Z
208,26445,2365,44,32,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:33:28.926431Z
209,26439,2366,45,32,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:33:41.432525Z
210,26438,2367,45,33,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:33:52.327167Z
211,27999,2386,46,33,0,coin,Closed,ask,Wednesday,17,2023-05-10T17:35:55.934288Z
212,27998,2388,46,34,0,coin,Opened,ask,Wednesday,17,2023-05-10T17:36:12.813867Z
213,27998,2391,46,34,0,coin,Start,ask,Wednesday,17,2023-05-10T17:37:25.162704Z
214,120,2391,46,34,0,coin,Start,ask,Wednesday,17,2023-05-10T17:46:03.433371Z
215,27885,2391,46,34,0,coin,Start,ask,Wednesday,18,2023-05-10T18:15:16.552561Z
216,27885,2391,46,34,0,coin,Start,ask,Wednesday,18,2023-05-10T18:16:00.382128Z
217,27884,2393,46,35,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:16:28.373301Z
218,27850,2396,46,36,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:16:51.100119Z
219,27848,2404,46,37,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:18:04.773695Z
220,27839,2406,46,38,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:18:20.350371Z
221,27838,2408,46,39,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:18:51.077094Z
222,27839,2414,47,39,0,coin,Closed,ask,Wednesday,18,2023-05-10T18:19:42.541407Z
223,27838,2416,47,40,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:20:01.516038Z
224,27800,2423,48,40,0,coin,Closed,ask,Wednesday,18,2023-05-10T18:20:53.806318Z
225,27799,2426,48,41,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:21:28.843599Z
226,27800,2435,49,41,0,coin,Closed,ask,Wednesday,18,2023-05-10T18:22:47.864161Z
227,27799,2437,49,42,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:23:08.232203Z
228,27790,2448,49,43,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:24:29.597942Z
229,27779,2457,49,44,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:25:34.078317Z
230,27700,2474,49,45,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:27:35.319840Z
231,27699,2476,49,46,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:28:02.478060Z
232,27700,2492,50,46,0,coin,Closed,ask,Wednesday,18,2023-05-10T18:30:02.957138Z
233,27699,2494,50,47,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:30:22.110362Z
234,27700,2507,51,47,0,coin,Closed,ask,Wednesday,18,2023-05-10T18:31:59.513541Z
235,27698,2509,51,48,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:32:18.360018Z
236,27697,2522,51,49,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:34:11.128462Z
237,27696,2529,51,50,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:35:04.858317Z
238,27695,2531,51,51,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:35:29.138187Z
239,27690,2532,51,52,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:35:36.883647Z
240,27690,2534,51,52,0,coin,Start,ask,Wednesday,18,2023-05-10T18:36:26.626925Z
241,27680,2538,51,53,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:37:00.417867Z
242,27500,2553,51,54,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:39:09.407358Z
243,27499,2555,51,55,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:39:30.711058Z
244,27400,2562,51,56,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:40:24.521084Z
245,27399,2572,51,57,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:41:48.718275Z
246,27000,2534,51,52,0,coin,Start,ask,Wednesday,18,2023-05-10T18:42:57.008684Z
247,26999,2676,51,53,0,coin,Opened,ask,Wednesday,18,2023-05-10T18:54:54.792615Z
248,26981,2730,51,53,0,coin,Start,ask,Wednesday,19,2023-05-10T19:10:19.541780Z
249,26980,2730,51,53,0,coin,Start,ask,Wednesday,19,2023-05-10T19:11:30.070672Z
250,26980,2730,51,53,0,coin,Start,ask,Wednesday,19,2023-05-10T19:13:57.896385Z
251,26981,2732,52,53,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:14:22.054696Z
252,26980,2734,53,53,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:14:41.384920Z
253,26998,2736,54,53,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:14:56.152269Z
254,26997,2738,54,54,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:15:14.797078Z
255,26990,2739,54,55,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:15:22.250692Z
256,26889,2751,54,56,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:17:02.908085Z
257,26988,2762,54,56,0,coin,Start,ask,Wednesday,19,2023-05-10T19:21:42.321326Z
258,26987,2763,54,57,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:21:54.604414Z
259,26986,2775,54,58,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:23:30.871040Z
260,26980,2795,54,58,0,coin,Start,ask,Wednesday,19,2023-05-10T19:26:18.505605Z
261,26970,2796,54,59,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:26:32.265799Z
262,26969,2798,54,60,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:26:52.386002Z
263,26969,2795,54,58,0,coin,Start,ask,Wednesday,19,2023-05-10T19:27:20.005045Z
264,26968,2797,54,59,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:27:39.897620Z
265,26970,2806,55,59,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:28:46.619494Z
266,26980,2807,56,59,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:28:53.605962Z
267,26990,2807,56,59,0,coin,Start,ask,Wednesday,19,2023-05-10T19:29:18.465358Z
268,26989,2808,56,60,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:29:30.127966Z
269,26989,2807,56,59,0,coin,Start,ask,Wednesday,19,2023-05-10T19:32:05.164370Z
270,26988,2807,56,59,0,coin,Start,ask,Wednesday,19,2023-05-10T19:33:40.530292Z
271,26990,2807,56,59,0,coin,Start,ask,Wednesday,19,2023-05-10T19:35:08.751410Z
272,26989,2809,56,60,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:35:32.960185Z
273,26990,2813,57,60,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:36:05.081458Z
274,26989,2815,57,61,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:36:25.365419Z
275,26988,2828,57,62,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:38:13.215419Z
276,26987,2846,57,63,0,coin,Opened,ask,Wednesday,19,2023-05-10T19:40:40.256319Z
277,26987,2850,57,63,0,coin,Start,ask,Wednesday,19,2023-05-10T19:41:28.819489Z
278,26987,2850,57,63,0,coin,Start,ask,Wednesday,19,2023-05-10T19:43:10.047182Z
279,26987,2855,57,63,0,coin,Start,ask,Wednesday,19,2023-05-10T19:44:15.049447Z
280,26988,2861,58,63,0,coin,Closed,ask,Wednesday,19,2023-05-10T19:45:11.135421Z
